"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
0, -4.500000000000000e-01, 3.000000000000000e-01, 9.217272175078806e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.985890959407094e+06, 7.943563837628373e+05, 3.002225597325610e+02, 0.000000000000000e+00, 1.195923328861156e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.846969154730182e-05, 3.775207859613643e+00, 0.000000000000000e+00, -7.128977153058166e-01, 2.515203867777248e+02
1, 0.000000000000000e+00, 3.000000000000000e-01, 8.833175188765731e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.054687711445069e+06, 8.218750845780273e+05, 3.241300649654186e+02, 0.000000000000000e+00, 1.243320108172796e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.957927504174965e-05, 1.799137109943909e-01, -2.905669810946662e-02, -6.008939348666411e-02, 6.507529588879173e+01
2, 5.000000000000000e-01, 1.000000000000000e-01, 8.435788569312290e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.027702672651838e+06, 8.110810690607351e+05, 3.349414715006588e+02, 0.000000000000000e+00, 1.224729057134619e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.006770506127488e-05, 1.357094894374774e+01, -6.953418185016647e+00, -1.526369561561562e+01, 4.397522032910297e+02
3, 7.000000000000000e-01, 5.000000000000000e-02, 2.535650759238313e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.904304676031222e+05, 2.361721870412488e+05, 3.244663472483411e+02, 0.000000000000000e+00, 2.345358940061209e+07, 0.000000000000000e+00, 0.000000000000000e+00, 1.959458872117611e-05, 1.279906746195771e+02, 2.255966859066520e+01, -1.735285599579681e+02, 5.701970346268123e+02
4, 1.300000000000000e+00, 2.300000000000000e-01, 6.943275907498691e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.615777347738397e+05, 6.463109390953586e+04, 3.242704905800069e+02, 0.000000000000000e+00, -6.091756466709876e+06, 0.000000000000000e+00, 0.000000000000000e+00, 1.958567072749452e-05, -2.528267480838566e+01, -4.638936109332255e+00, 2.803616243741527e+00, 1.357255700685858e+02
5, 1.700000000000000e+00, 2.500000000000000e-01, 6.883330933529731e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.722945478494128e+05, 6.891781913976512e+04, 3.487893546849066e+02, 0.000000000000000e+00, -5.353433204026382e+06, 0.000000000000000e+00, 0.000000000000000e+00, 2.068190239411755e-05, -4.237520011029911e+01, 4.805691105355526e-02, -3.415604285679123e+01, 2.216694548202842e+02
6, 3.000000000000000e+00, 2.500000000000000e-01, 1.059200484731651e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.240195634292749e+05, 8.960782537170993e+04, 2.947121985836872e+02, 0.000000000000000e+00, -1.789894118668615e+06, 0.000000000000000e+00, 0.000000000000000e+00, 1.820787700807368e-05, -1.847422307025596e+00, -2.291877551531813e+00, -1.998632465137555e+00, 1.345539160957562e+02
7, 3.000000000000000e+00, 2.500000000000000e+00, 1.288200435273315e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.894979250647099e+05, 1.157991700258839e+05, 3.131499526703784e+02, 0.000000000000000e+00, 2.721166889574109e+06, 0.000000000000000e+00, 0.000000000000000e+00, 1.907485965898892e-05, -3.697038320252305e-02, -1.727231439045640e-02, 2.995646155802595e-01, 2.025588946185466e+01
8, 1.300000000000000e+01, 2.500000000000000e+00, 1.161208635925541e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.500003760783694e+05, 1.000001504313477e+05, 2.999996455446326e+02, 0.000000000000000e+00, 2.590951309076678e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.845914574008358e-05, 1.451443423556159e-03, 0.000000000000000e+00, 1.473913995214971e-04, 8.473310819858657e+00
9, 1.300000000000000e+01, -2.500000000000000e+00, 1.161212721723190e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.500012562846169e+05, 1.000005025138467e+05, 2.999996462185613e+02, 0.000000000000000e+00, 8.655037188656638e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.845914577197212e-05, 1.590025712240543e-03, 0.000000000000000e+00, 1.247082760731605e-04, 8.868617382110230e+00
10, 3.000000000000000e+00, -2.500000000000000e+00, 1.300911393800631e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.929571595249275e+05, 1.171828638099710e+05, 3.137955173960285e+02, 0.000000000000000e+00, 2.959487111737590e+06, 0.000000000000000e+00, 0.000000000000000e+00, 1.910475582738890e-05, -1.119876984022987e-02, 5.231989952767677e-03, 4.082027092054226e-01, 9.335173347076459e+00
11, 3.000000000000000e+00, -2.500000000000000e-01, 1.025895487004506e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.189186309263088e+05, 8.756745237052350e+04, 2.973513679536765e+02, 0.000000000000000e+00, -2.141317354453359e+06, 0.000000000000000e+00, 0.000000000000000e+00, 1.833356606175847e-05, 2.499917013258989e+00, -3.101350276875959e+00, -5.561135584933722e+00, 1.507813070252624e+02
12, 1.700000000000000e+00, -2.500000000000000e-01, 6.968574591219142e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.688988100618341e+05, 6.755952402473363e+04, 3.377325922449816e+02, 0.000000000000000e+00, -5.587378891504808e+06, 0.000000000000000e+00, 0.000000000000000e+00, 2.019251399632925e-05, -4.037781666184627e+01, -4.579171697221786e-02, -2.809392394833272e+01, 2.311912817147500e+02
13, 1.300000000000000e+00, -2.300000000000000e-01, 6.558250302910936e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.461248050853141e+05, 5.844992203412562e+04, 3.104747553373244e+02, 0.000000000000000e+00, -7.156369368436783e+06, 0.000000000000000e+00, 0.000000000000000e+00, 1.895064633341041e-05, -2.447613359965418e+01, 4.490949675444591e+00, -3.874165311453650e+00, 1.934072554951065e+02
14, 7.000000000000000e-01, -5.000000000000000e-02, 2.382243377022118e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.496303602355716e+05, 2.198521440942286e+05, 3.214955177987672e+02, 0.000000000000000e+00, 2.064271006764065e+07, 0.000000000000000e+00, 0.000000000000000e+00, 1.945902831793727e-05, 9.375962561100300e+01, -1.652609512162145e+01, -1.200192354996042e+02, 6.557260886594759e+02
15, 5.000000000000000e-01, -1.000000000000000e-01, 8.410811124143295e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.993004990871774e+06, 7.972019963487095e+05, 3.301876630287119e+02, 0.000000000000000e+00, 1.200824464007207e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.985392581473348e-05, 1.396802597565402e+01, 7.156870623125303e+00, -1.119469016316527e+01, 3.612041207945613e+02
16, 0.000000000000000e+00, -3.000000000000000e-01, 8.661530301120424e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.056277067557410e+06, 8.225108270229637e+05, 3.308090176996201e+02, 0.000000000000000e+00, 1.244415077901348e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.988195528136578e-05, 8.625109202854500e-02, 1.392985517456841e-02, 1.612374523761035e+00, 3.653525596377354e+01
17, -4.500000000000000e-01, -3.000000000000000e-01, 9.224605383215639e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.986870749756385e+06, 7.947482999025538e+05, 3.001318990558070e+02, 0.000000000000000e+00, 1.196598344840564e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.846540295765158e-05, 3.287766976722267e+00, 0.000000000000000e+00, -4.511100431265004e-01, 2.348696053311473e+02
18, -4.400000000000099e-01, 3.000000000000000e-01, 9.269830457169304e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.998692019936772e+06, 7.994768079747085e+05, 3.004446147700947e+02, 0.000000000000000e+00, 1.204742481261624e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.848019291998784e-05, 3.475893398152859e+00, 0.000000000000000e+00, -6.504490571269500e-01, 1.818881281318575e+02
19, -4.300000000000272e-01, 3.000000000000000e-01, 9.266040900030999e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.999816345480215e+06, 7.999265381920858e+05, 3.007365668230432e+02, 0.000000000000000e+00, 1.205517073202063e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.849399409608141e-05, 3.564760968303195e+00, 0.000000000000000e+00, -7.965104283154255e-01, 2.140964625763706e+02
20, -4.200000000000297e-01, 3.000000000000000e-01, 9.270953034369541e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.002672385100996e+06, 8.010689540403984e+05, 3.010064938016066e+02, 0.000000000000000e+00, 1.207484710853572e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.850674829693843e-05, 3.475698466473437e+00, 0.000000000000000e+00, -8.598028076338297e-01, 1.973346479699125e+02
21, -4.100000000000504e-01, 3.000000000000000e-01, 9.274423127942061e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.004889483637151e+06, 8.019557934548602e+05, 3.012269805893000e+02, 0.000000000000000e+00, 1.209012156945392e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.851716228707473e-05, 3.368728983632234e+00, 0.000000000000000e+00, -8.855889340184255e-01, 2.129819350943590e+02
22, -4.000000000000518e-01, 3.000000000000000e-01, 9.272791312527104e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.005242483344060e+06, 8.020969933376238e+05, 3.013330363653685e+02, 0.000000000000000e+00, 1.209255352281070e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.852217017037528e-05, 3.304131477743825e+00, 0.000000000000000e+00, -8.002593909138448e-01, 2.110662565531707e+02
23, -3.900000000000702e-01, 3.000000000000000e-01, 9.304950897435013e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.012201160569737e+06, 8.048804642278947e+05, 3.013336596781712e+02, 0.000000000000000e+00, 1.214049457801986e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.852219960025268e-05, 2.994000527809364e+00, 0.000000000000000e+00, -6.165213020492731e-01, 2.540830895838640e+02
24, -3.800000000000791e-01, 3.000000000000000e-01, 9.301079785970906e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.011024914314914e+06, 8.044099657259654e+05, 3.012828548044273e+02, 0.000000000000000e+00, 1.213239095648185e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.851980073747334e-05, 2.771027362598265e+00, 0.000000000000000e+00, -4.509475106543163e-01, 2.372260442338934e+02
25, -3.700000000001116e-01, 3.000000000000000e-01, 9.324250479961485e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.015304899818971e+06, 8.061219599275882e+05, 3.011737842149077e+02, 0.000000000000000e+00, 1.216187745437362e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.851465006604913e-05, 2.791440215859022e+00, 0.000000000000000e+00, -2.443479676800595e-01, 2.415048031216805e+02
26, -3.600000000001345e-01, 3.000000000000000e-01, 9.345660767116618e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.020149298294448e+06, 8.080597193177792e+05, 3.012061193796554e+02, 0.000000000000000e+00, 1.219525241447539e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.851617713349358e-05, 2.661851309863029e+00, 0.000000000000000e+00, -1.635666742880673e-01, 2.937637082767568e+02
27, -3.500000000001531e-01, 3.000000000000000e-01, 9.338410511332993e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.021073716920688e+06, 8.084294867682753e+05, 3.015779117115071e+02, 0.000000000000000e+00, 1.220162109676366e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.853372974118319e-05, 2.605854130619787e+00, 0.000000000000000e+00, -3.988135105677805e-01, 2.727100016656598e+02
28, -3.400000000001878e-01, 3.000000000000000e-01, 9.329845594232950e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.024318894647646e+06, 8.097275578590584e+05, 3.023394432586207e+02, 0.000000000000000e+00, 1.222397839823434e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.856964934006543e-05, 2.674738005115048e+00, 0.000000000000000e+00, -9.403120601270060e-01, 2.332723177059953e+02
29, -3.300000000001960e-01, 3.000000000000000e-01, 9.308200886323906e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.026832434269326e+06, 8.107329737077304e+05, 3.034187637796151e+02, 0.000000000000000e+00, 1.224129515799562e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.862048274951561e-05, 2.778241545763847e+00, 0.000000000000000e+00, -1.771420233410999e+00, 2.370600671223537e+02
30, -3.200000000002367e-01, 3.000000000000000e-01, 9.278983927878803e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.027398280279677e+06, 8.109593121118709e+05, 3.044591201051263e+02, 0.000000000000000e+00, 1.224519349297257e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.866939753051407e-05, 2.772084383073556e+00, 0.000000000000000e+00, -2.476520812715211e+00, 1.959801766873188e+02
31, -3.100000000002647e-01, 3.000000000000000e-01, 9.268529358363462e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.027975541507811e+06, 8.111902166031244e+05, 3.048893255443133e+02, 0.000000000000000e+00, 1.224917047185958e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.868960076641275e-05, 2.715252186945360e+00, 0.000000000000000e+00, -2.383859040829315e+00, 2.262433979973211e+02
