"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
0, -4.500000000000000e-01, 3.000000000000000e-01, 9.244693824385946e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.990376489017533e+06, 7.961505956070131e+05, 3.000081392544231e+02, 0.000000000000000e+00, 1.199013586042548e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.845954763735406e-05, 2.720193678825001e+00, 0.000000000000000e+00, -1.916433143523923e-01, 2.139372062219408e+02
1, 0.000000000000000e+00, 3.000000000000000e-01, 8.537313682934625e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.965184007145233e+06, 7.860736028580931e+05, 3.207541757516316e+02, 0.000000000000000e+00, 1.181657497735431e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.942510366436473e-05, 5.632699823301593e-01, -9.097008638325682e-02, -1.903038881251859e-01, 1.140979348752305e+02
2, 5.000000000000000e-01, 1.000000000000000e-01, 8.165656287996891e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.887469907033052e+06, 7.549879628132206e+05, 3.220915099254198e+02, 0.000000000000000e+00, 1.128117207775425e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.948627345825067e-05, 1.268481578457150e+01, -6.499385497331896e+00, -1.030222411647584e+01, 4.307711595812818e+02
3, 7.000000000000000e-01, 5.000000000000000e-02, 2.436025278099239e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.501250837153108e+05, 2.200500334861242e+05, 3.146806175088169e+02, 0.000000000000000e+00, 2.067679350747592e+07, 0.000000000000000e+00, 0.000000000000000e+00, 1.914569566111686e-05, 1.229950698384796e+02, 2.167914203194149e+01, -1.622951112318107e+02, 5.607132514774767e+02
4, 1.300000000000000e+00, 2.300000000000000e-01, 6.455061638920744e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.597390173474369e+05, 6.389560693897476e+04, 3.448267520013247e+02, 0.000000000000000e+00, -6.218432917987072e+06, 0.000000000000000e+00, 0.000000000000000e+00, 2.050742417640723e-05, -3.052241671810484e+01, -5.600338656048391e+00, -1.189495954388295e+01, 1.373266871748093e+02
5, 1.700000000000000e+00, 2.500000000000000e-01, 6.266678914747332e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.469296528548928e+05, 5.877186114195712e+04, 3.267099384116876e+02, 0.000000000000000e+00, -7.100920250587245e+06, 0.000000000000000e+00, 0.000000000000000e+00, 1.969655626457110e-05, -4.217050499557239e+01, 4.782477020475893e-02, -3.247872862839269e+01, 2.215511215853198e+02
6, 3.000000000000000e+00, 2.500000000000000e-01, 1.130309037873767e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.444139456138420e+05, 9.776557824553679e+04, 3.013138664891106e+02, 0.000000000000000e+00, -3.848451839956205e+05, 0.000000000000000e+00, 0.000000000000000e+00, 1.852126504515459e-05, 1.871695228824940e+00, 2.321990084205283e+00, -2.124461414165355e+00, 1.375399924730279e+02
7, 3.000000000000000e+00, 2.500000000000000e+00, 1.184840612136492e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.573041968468736e+05, 1.029216787387494e+05, 3.026058187703762e+02, 0.000000000000000e+00, 5.032147532327597e+05, 0.000000000000000e+00, 0.000000000000000e+00, 1.858220320856656e-05, -1.202450948082575e-02, -5.617769959432616e-03, 3.947468603145741e-01, 1.137261712616460e+01
8, 1.300000000000000e+01, 2.500000000000000e+00, 1.243183186711929e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.981394878041422e+05, 1.192557951216569e+05, 3.341755794092341e+02, 0.000000000000000e+00, 3.316518021619549e+06, 0.000000000000000e+00, 0.000000000000000e+00, 2.003336596708528e-05, 1.457176823883541e+01, 0.000000000000000e+00, -1.184056176996143e+01, 8.094300409874874e+02
9, 1.300000000000000e+01, -2.500000000000000e+00, 1.264255462682285e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.022950910487332e+05, 1.209180364194932e+05, 3.331858832826971e+02, 0.000000000000000e+00, 3.602813819104136e+06, 0.000000000000000e+00, 0.000000000000000e+00, 1.998893406652410e-05, 1.516456811900789e+01, 0.000000000000000e+00, -1.225599594891401e+01, 8.345499950292384e+02
