"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
0, -4.500000000000000e-01, 3.000000000000000e-01, 9.200741573344290e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.980994955388529e+06, 7.923979821554113e+05, 3.000204607308274e+02, 0.000000000000000e+00, 1.192550279769409e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.846013064339589e-05, 4.667635435828574e+00, 0.000000000000000e+00, -2.556371985081365e-01, 2.795672566360288e+02
1, 0.000000000000000e+00, 3.000000000000000e-01, 8.676914919548237e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.990148667625551e+06, 7.960594670502202e+05, 3.196027575462874e+02, 0.000000000000000e+00, 1.198856630955013e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.937233628252155e-05, 1.507905847696026e+00, -2.435321063182828e-01, -8.617362598468251e+00, 1.887165501696831e+02
2, 5.000000000000000e-01, 1.000000000000000e-01, 8.324325818073410e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.926851602989357e+06, 7.707406411957425e+05, 3.225444213926643e+02, 0.000000000000000e+00, 1.155248801882205e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.950696108827251e-05, 1.304493961983217e+01, -6.683904032869761e+00, -9.009679833132907e+00, 4.405992325041970e+02
3, 7.000000000000000e-01, 5.000000000000000e-02, 2.483027035287332e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.584213522726727e+05, 2.233685409090690e+05, 3.133797317167307e+02, 0.000000000000000e+00, 2.124835596976532e+07, 0.000000000000000e+00, 0.000000000000000e+00, 1.908550422852456e-05, 1.227936708445960e+02, 2.164364339448207e+01, -1.624798967542013e+02, 5.674169450896050e+02
4, 1.300000000000000e+00, 2.300000000000000e-01, 7.907856373304198e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.663060699687096e+05, 6.652242798748382e+04, 2.930486091731507e+02, 0.000000000000000e+00, -5.766002920061322e+06, 0.000000000000000e+00, 0.000000000000000e+00, 1.812836920349900e-05, -2.054202454830150e+01, -3.769108298790403e+00, -3.997707407996917e+00, 1.410583089910488e+02
5, 1.700000000000000e+00, 2.500000000000000e-01, 7.761888963309397e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.635438010341188e+05, 6.541752041364751e+04, 2.936006401780333e+02, 0.000000000000000e+00, -5.956306455059505e+06, 0.000000000000000e+00, 0.000000000000000e+00, 1.815477652328454e-05, -3.788403635344820e+00, 4.296356738489698e-03, -3.482188423574735e-02, 8.017926287256611e+01
6, 3.000000000000000e+00, 2.500000000000000e-01, 1.083613924129235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.265038133770914e+05, 9.060152535083656e+04, 2.912669967250260e+02, 0.000000000000000e+00, -1.618744401503736e+06, 0.000000000000000e+00, 0.000000000000000e+00, 1.804297847191701e-05, 2.278880757722402e+00, 2.827136833510919e+00, 2.127572061165597e+00, 1.525363444912247e+02
7, 3.000000000000000e+00, 2.500000000000000e+00, 1.207973227337831e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.642286859326226e+05, 1.056914743730490e+05, 3.047986173293843e+02, 0.000000000000000e+00, 9.802699503472253e+05, 0.000000000000000e+00, 0.000000000000000e+00, 1.868534210254435e-05, 1.772570358504669e-02, 8.281329501936902e-03, 4.493978187840952e-01, 1.386510986191180e+01
8, 1.300000000000000e+01, 2.500000000000000e+00, 1.143406701759706e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.493304921803875e+05, 9.973219687215499e+04, 3.038540277860322e+02, 0.000000000000000e+00, -4.612501816375924e+04, 0.000000000000000e+00, 0.000000000000000e+00, 1.864095765648043e-05, -6.414052945733266e-01, 0.000000000000000e+00, -6.267371203550679e-01, 1.750281767548167e+02
9, 1.300000000000000e+01, -2.500000000000000e+00, 1.135960210362608e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.477716678090798e+05, 9.910866712363191e+04, 3.039337029813755e+02, 0.000000000000000e+00, -1.535185396946829e+05, 0.000000000000000e+00, 0.000000000000000e+00, 1.864470404215829e-05, -1.127005317816316e+00, 0.000000000000000e+00, -6.593591098329654e-01, 2.312057338158586e+02
