"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
0, -4.500000000000000e-01, 3.000000000000000e-01, 6.605777871556740e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.423493432994659e+06, 5.693973731978635e+05, 3.002768412957456e+02, 0.000000000000000e+00, 8.084656269325939e+07, 0.000000000000000e+00, 0.000000000000000e+00, 1.847225896686454e-05, 7.768926677337285e+01, 0.000000000000000e+00, -7.198045148162004e+01, 9.657921706413247e+02
1, 0.000000000000000e+00, 3.000000000000000e-01, 4.316469542575650e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.346214641661394e+06, 5.384858566645577e+05, 4.345862340615565e+02, 0.000000000000000e+00, 7.552252382544878e+07, 0.000000000000000e+00, 0.000000000000000e+00, 2.423627541744137e-05, 4.497468722401180e+00, -7.263570419469247e-01, -1.374169075590543e+02, 1.837404362144397e+02
2, 5.000000000000000e-01, 1.000000000000000e-01, 6.592679071678340e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.414700894981352e+06, 1.365880357992541e+06, 7.217404897987228e+02, 0.000000000000000e+00, 2.180286502827737e+08, 0.000000000000000e+00, 0.000000000000000e+00, 3.397131936393644e-05, 3.532663695967600e+01, -1.810049399412568e+01, -1.572568082663383e+02, 3.705164404550943e+02
3, 7.000000000000000e-01, 5.000000000000000e-02, 1.951556494427610e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.829220236365896e+05, 3.931688094546358e+05, 7.018240957948711e+02, 0.000000000000000e+00, 5.049387126265731e+07, 0.000000000000000e+00, 0.000000000000000e+00, 3.337367298987359e-05, 3.253366487100374e+02, 5.734391975908438e+01, -6.756024879416012e+02, 4.682526848712676e+02
4, 1.300000000000000e+00, 2.300000000000000e-01, 2.120603687221786e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.772634887162390e+05, 2.709053954864956e+05, 4.450291797830395e+02, 0.000000000000000e+00, 2.943585661053747e+07, 0.000000000000000e+00, 0.000000000000000e+00, 2.464288232337357e-05, 3.847454559515284e+01, 7.059417573662220e+00, 7.517376874425776e+01, 2.325580648336427e+02
5, 1.700000000000000e+00, 2.500000000000000e-01, 1.161010932770086e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.499415257737642e+05, 9.997661030950565e+04, 2.999800988884643e+02, 0.000000000000000e+00, -4.028518664356963e+03, 0.000000000000000e+00, 0.000000000000000e+00, 1.845822082898558e-05, 7.587689045316131e-04, -8.605054291277362e-07, -1.117482452742262e-04, 1.364973471467995e+00
6, 3.000000000000000e+00, 2.500000000000000e-01, 1.160971197346171e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.499311270341201e+05, 9.997245081364800e+04, 2.999778850073400e+02, 0.000000000000000e+00, -4.744928601499469e+03, 0.000000000000000e+00, 0.000000000000000e+00, 1.845811607043509e-05, 7.161040092392414e-03, 8.883852366055729e-03, -1.094599785800053e-04, 8.651569060283366e+00
7, 3.000000000000000e+00, 2.500000000000000e+00, 1.160872618248417e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.498998270422802e+05, 9.995993081691208e+04, 2.999657877984118e+02, 0.000000000000000e+00, -6.901307735311679e+03, 0.000000000000000e+00, 0.000000000000000e+00, 1.845754363645436e-05, 1.074302217728776e-06, 5.019067709774130e-07, -6.337191645495474e-05, 1.071212394246537e-01
8, 1.300000000000000e+01, 2.500000000000000e+00, 1.161219796297106e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.500031536555033e+05, 1.000012614622013e+05, 3.000000953285224e+02, 0.000000000000000e+00, 2.172676899495212e+02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845916702266818e-05, 3.882849075543732e-03, 0.000000000000000e+00, 1.798062839673158e-05, 1.385893707521611e+01
9, 1.300000000000000e+01, -2.500000000000000e+00, 1.161229981996049e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.500053012344614e+05, 1.000021204937845e+05, 3.000000409258517e+02, 0.000000000000000e+00, 3.652228228826702e+02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845916444847844e-05, 4.098901654798226e-03, 0.000000000000000e+00, 4.829337867243287e-05, 1.423935712586446e+01
