"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
0, -4.500000000000000e-01, 3.000000000000000e-01, 9.103852272615070e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.959314121819367e+06, 7.837256487277468e+05, 2.998949850982445e+02, 0.000000000000000e+00, 1.177613503634937e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.845419306214624e-05, 8.724659550048926e+00, 0.000000000000000e+00, -4.858564321801544e-01, 3.803233416959956e+02
1, 0.000000000000000e+00, 3.000000000000000e-01, 8.339324251886667e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.920827293587750e+06, 7.683309174351000e+05, 3.209576963375884e+02, 0.000000000000000e+00, 1.151098418982510e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.943442086690852e-05, 6.786353750295918e-01, -1.096020037030657e-01, -4.873769985104433e+00, 1.237183957325271e+02
2, 5.000000000000000e-01, 1.000000000000000e-01, 7.465601245951590e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.819398884726322e+06, 7.277595538905286e+05, 3.395888882650212e+02, 0.000000000000000e+00, 1.081220412124244e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.027523424323898e-05, 1.495432568143765e+01, -7.662226169222766e+00, -2.455353604145864e+01, 4.298210827866939e+02
3, 7.000000000000000e-01, 5.000000000000000e-02, 2.301651862580266e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.199232262914390e+05, 2.079692905165756e+05, 3.147675260522408e+02, 0.000000000000000e+00, 1.859606915826429e+07, 0.000000000000000e+00, 0.000000000000000e+00, 1.914971250540552e-05, 1.234507050303518e+02, 2.175945240578265e+01, -1.663846607443279e+02, 5.459232247587927e+02
4, 1.300000000000000e+00, 2.300000000000000e-01, 5.544464380335875e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.142256922543959e+05, 4.569027690175836e+04, 2.870744474716911e+02, 0.000000000000000e+00, -9.354024295881031e+06, 0.000000000000000e+00, 0.000000000000000e+00, 1.784103542045653e-05, -3.816892988821204e+01, -7.003342346288073e+00, -5.473939840341047e+00, 1.635954187970676e+02
5, 1.700000000000000e+00, 2.500000000000000e-01, 6.363430066156572e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.478705735151114e+05, 5.914822940604455e+04, 3.238029628679880e+02, 0.000000000000000e+00, -7.036096537895800e+06, 0.000000000000000e+00, 0.000000000000000e+00, 1.956437182949799e-05, -4.537603822265688e+01, 5.146010466388208e-02, -2.054439577309008e+01, 2.331493175033017e+02
6, 3.000000000000000e+00, 2.500000000000000e-01, 1.141858793764259e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.513931697884099e+05, 1.005572679153639e+05, 3.067830845481236e+02, 0.000000000000000e+00, 9.598092794912391e+04, 0.000000000000000e+00, 0.000000000000000e+00, 1.877836979019905e-05, -3.661219117575740e+00, -4.542039941219945e+00, -3.361988676818655e+00, 1.906973465992220e+02
7, 3.000000000000000e+00, 2.500000000000000e+00, 1.175488056231463e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.550999807939158e+05, 1.020399923175663e+05, 3.024005256826023e+02, 0.000000000000000e+00, 3.513576688175655e+05, 0.000000000000000e+00, 0.000000000000000e+00, 1.857252853749725e-05, -2.338706650902300e-01, -1.092628018491277e-01, 2.203111117429155e-01, 4.998272438162943e+01
8, 1.300000000000000e+01, 2.500000000000000e+00, 1.161212243119136e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.500014758965743e+05, 1.000005903586297e+05, 3.000000333989320e+02, 0.000000000000000e+00, 1.016803005107287e+02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845916409232460e-05, 2.049319862464950e-03, 0.000000000000000e+00, -1.477288266419401e-06, 1.006834756117041e+01
9, 1.300000000000000e+01, -2.500000000000000e+00, 1.161217383116301e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.500025575002066e+05, 1.000010230000826e+05, 3.000000033938741e+02, 0.000000000000000e+00, 1.761962146312143e+02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845916267256492e-05, 2.198344764384842e-03, 0.000000000000000e+00, 3.043294440864470e-06, 1.042802877008199e+01
