"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
0, -4.500000000000000e-01, 3.000000000000000e-01, 7.476963824633642e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.055623102518957e+06, 8.222492410075826e+05, 3.830968201129029e+02, 0.000000000000000e+00, 1.243964535750928e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.215215213856314e-05, -2.561175753896770e+00, 0.000000000000000e+00, -1.886333198672314e+01, 1.555706261780165e+02
1, 0.000000000000000e+00, 3.000000000000000e-01, 7.359490608132716e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.772075506894451e+06, 7.088302027577801e+05, 3.355249375142080e+02, 0.000000000000000e+00, 1.048617482059457e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.009383859400029e-05, 3.804246607048605e+00, -6.143992282968377e-01, -1.882117724289749e+01, 2.661445058049579e+02
2, 5.000000000000000e-01, 1.000000000000000e-01, 6.973488912924088e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.725107388815045e+06, 6.900429555260177e+05, 3.447119642742963e+02, 0.000000000000000e+00, 1.016259304364326e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.050235487365173e-05, 1.510660733236511e+01, -7.740251516248423e+00, -3.937890126529441e+01, 4.128977948520553e+02
3, 7.000000000000000e-01, 5.000000000000000e-02, 2.234083815252670e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.892298844400538e+05, 1.956919537760215e+05, 3.051433095247683e+02, 0.000000000000000e+00, 1.648148452022231e+07, 0.000000000000000e+00, 0.000000000000000e+00, 1.870152177600397e-05, 1.189473378922870e+02, 2.096568777817365e+01, -1.603533365178837e+02, 5.406016555705393e+02
4, 1.300000000000000e+00, 2.300000000000000e-01, 9.728124607403288e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.429023193364952e+05, 9.716092773459804e+04, 3.479307982383925e+02, 0.000000000000000e+00, -4.889870438170541e+05, 0.000000000000000e+00, 0.000000000000000e+00, 2.064418452019805e-05, -2.487972049635560e+01, -4.565000921593836e+00, 2.018970030130607e+01, 1.511979772387047e+02
5, 1.700000000000000e+00, 2.500000000000000e-01, 1.041262465443642e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.560854419766415e+05, 1.024341767906566e+05, 3.427007171921103e+02, 0.000000000000000e+00, 4.192499527033805e+05, 0.000000000000000e+00, 0.000000000000000e+00, 2.041339473724299e-05, -2.512165909056592e+01, 2.848999729300720e-02, 8.554590764308495e+00, 2.126817197586402e+02
6, 3.000000000000000e+00, 2.500000000000000e-01, 8.706596868580750e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.123664086478318e+05, 8.494656345913270e+04, 3.398816540078724e+02, 0.000000000000000e+00, -2.592725631928972e+06, 0.000000000000000e+00, 0.000000000000000e+00, 2.028825968878363e-05, 2.131276540079847e+00, 2.644021802562177e+00, 9.234651498495760e+00, 1.175933604655483e+02
7, 3.000000000000000e+00, 2.500000000000000e+00, 1.161958446849218e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.502266355179299e+05, 1.000906542071719e+05, 3.000773913885894e+02, 0.000000000000000e+00, 1.561380924141601e+04, 0.000000000000000e+00, 0.000000000000000e+00, 1.846282423725243e-05, -4.331941277267142e-03, -2.023853830566926e-03, 2.433479659192992e-02, 6.803500431778788e+00
8, 1.300000000000000e+01, 2.500000000000000e+00, 1.161214132337707e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.500018848344004e+05, 1.000007539337601e+05, 3.000000360404752e+02, 0.000000000000000e+00, 1.298536303898939e+02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845916421731540e-05, 2.560103406167558e-03, 0.000000000000000e+00, 7.792323061598836e-06, 1.125336559886690e+01
9, 1.300000000000000e+01, -2.500000000000000e+00, 1.161220928455790e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.500033186442645e+05, 1.000013274577058e+05, 3.000000008205106e+02, 0.000000000000000e+00, 2.286344124600369e+02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845916255080019e-05, 2.778844244555265e-03, 0.000000000000000e+00, 9.801169389950590e-06, 1.172430444769693e+01
10, 3.000000000000000e+00, -2.500000000000000e+00, 1.161884359707479e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.502041977812415e+05, 1.000816791124966e+05, 3.000696161637514e+02, 0.000000000000000e+00, 1.406798560502632e+04, 0.000000000000000e+00, 0.000000000000000e+00, 1.846245637811086e-05, -3.563667465567212e-03, 1.664921472702578e-03, 2.163853496107926e-02, 5.149859929267174e+00
11, 3.000000000000000e+00, -2.500000000000000e-01, 8.864706163824991e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.225941728500327e+05, 8.903766914001308e+04, 3.498966487759332e+02, 0.000000000000000e+00, -1.888094863203675e+06, 0.000000000000000e+00, 0.000000000000000e+00, 2.073047841199993e-05, 2.239289703530872e+00, -2.778020912381168e+00, 5.545304188816838e-01, 1.173162263693861e+02
12, 1.700000000000000e+00, -2.500000000000000e-01, 9.941726754851966e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.429328866839430e+05, 9.717315467357716e+04, 3.404982034971229e+02, 0.000000000000000e+00, -4.868811394273735e+05, 0.000000000000000e+00, 0.000000000000000e+00, 2.031567215031881e-05, -3.205786189792347e+01, -3.635621388491983e-02, 1.621206553458610e+01, 2.445600110243927e+02
13, 1.300000000000000e+00, -2.300000000000000e-01, 9.404344190469970e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.310279270206005e+05, 9.241117080824019e+04, 3.423152934834870e+02, 0.000000000000000e+00, -1.307060478076913e+06, 0.000000000000000e+00, 0.000000000000000e+00, 2.039631689547813e-05, -2.732093777279193e+01, 5.012922327948698e+00, 1.675230984891355e+01, 2.273482916939376e+02
14, 7.000000000000000e-01, -5.000000000000000e-02, 2.060889418056004e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.554878718906576e+05, 1.821951487562630e+05, 3.079728733739258e+02, 0.000000000000000e+00, 1.415686500700521e+07, 0.000000000000000e+00, 0.000000000000000e+00, 1.883400333566199e-05, 8.920628980259900e+01, -1.572352301022493e+01, -1.125524575584602e+02, 6.146459957120082e+02
15, 5.000000000000000e-01, -1.000000000000000e-01, 6.760260563321155e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.696765961028735e+06, 6.787063844114940e+05, 3.497428497175154e+02, 0.000000000000000e+00, 9.967337837783681e+07, 0.000000000000000e+00, 0.000000000000000e+00, 2.072373604307720e-05, 1.632664482349761e+01, 8.365368514860577e+00, -3.338833699699320e+01, 3.354090465243157e+02
16, 0.000000000000000e+00, -3.000000000000000e-01, 7.096573986408175e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.766018515825981e+06, 7.064074063303922e+05, 3.467662758689326e+02, 0.000000000000000e+00, 1.044444583478339e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.059294970667775e-05, 3.462968260986991e+00, 5.592815721534413e-01, -2.785195883214011e+01, 2.023120242416040e+02
17, -4.500000000000000e-01, -3.000000000000000e-01, 7.489153644064963e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.056017947706969e+06, 8.224071790827874e+05, 3.825467332052478e+02, 0.000000000000000e+00, 1.244236560078881e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.212912372130667e-05, -2.503708479329092e+00, 0.000000000000000e+00, -2.295336718600089e+01, 1.541009187592803e+02
18, -4.400000000000099e-01, 3.000000000000000e-01, 7.569700357261468e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.067255780411728e+06, 8.269023121646910e+05, 3.805448624198970e+02, 0.000000000000000e+00, 1.251978743552231e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.204517437053377e-05, -1.466658547269581e+00, 0.000000000000000e+00, -1.446228510569154e+01, 8.950185757015124e+01
19, -4.300000000000272e-01, 3.000000000000000e-01, 7.582695631008866e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.053511545143042e+06, 8.214046180572165e+05, 3.773669499702826e+02, 0.000000000000000e+00, 1.242509801101611e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.191143827609231e-05, -2.441756017155330e-01, 0.000000000000000e+00, -1.045650743699698e+01, 4.278287368615370e+01
20, -4.200000000000297e-01, 3.000000000000000e-01, 7.546359234844431e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.045055063040030e+06, 8.180220252160118e+05, 3.776225034796427e+02, 0.000000000000000e+00, 1.236683799086748e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.192221413062502e-05, -7.254022359775995e-02, 0.000000000000000e+00, -1.252860135266260e+01, 2.171320807158501e+01
21, -4.100000000000504e-01, 3.000000000000000e-01, 7.447873435094696e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.033932336913869e+06, 8.135729347655475e+05, 3.805349494705677e+02, 0.000000000000000e+00, 1.229020917047572e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.204475810054276e-05, 1.132190878223517e-02, 0.000000000000000e+00, -1.778021307975095e+01, 9.294185667094668e+00
22, -4.000000000000518e-01, 3.000000000000000e-01, 7.377103507711082e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.030553739168474e+06, 8.122214956673895e+05, 3.835473153818273e+02, 0.000000000000000e+00, 1.226693268619737e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.217099861640639e-05, 3.723811130166336e-02, 0.000000000000000e+00, -2.618556457611565e+01, 1.669660914829019e+01
23, -3.900000000000702e-01, 3.000000000000000e-01, 7.321032937736298e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.021302578975758e+06, 8.085210315903032e+05, 3.847240234710241e+02, 0.000000000000000e+00, 1.220319781717496e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.222017236078203e-05, -3.784434576732688e-01, 0.000000000000000e+00, -3.123411565642070e+01, 6.679202342938791e+01
24, -3.800000000000791e-01, 3.000000000000000e-01, 7.302207762977332e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.010373920732268e+06, 8.041495682929070e+05, 3.836303809481226e+02, 0.000000000000000e+00, 1.212790600650152e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.217447241762666e-05, -4.606506222254133e-01, 0.000000000000000e+00, -3.362152290606990e+01, 7.157662434182330e+01
25, -3.700000000001116e-01, 3.000000000000000e-01, 7.336367998627387e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.006637347825915e+06, 8.026549391303656e+05, 3.811343748715590e+02, 0.000000000000000e+00, 1.210216329101307e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.206991945431263e-05, -8.907828318973934e-01, 0.000000000000000e+00, -3.731274950167527e+01, 1.015186594400729e+02
26, -3.600000000001345e-01, 3.000000000000000e-01, 7.353011526523880e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.994231126521798e+06, 7.976924506087191e+05, 3.779206130455123e+02, 0.000000000000000e+00, 1.201669196921026e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.193477969163229e-05, -1.476971249001448e+00, 0.000000000000000e+00, -3.585971378295632e+01, 1.638467884819868e+02
27, -3.500000000001531e-01, 3.000000000000000e-01, 7.379245787944079e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.982595661070129e+06, 7.930382644280513e+05, 3.743798896543108e+02, 0.000000000000000e+00, 1.193653068661126e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.178520423360177e-05, -1.764263235889100e+00, 0.000000000000000e+00, -3.423714885318599e+01, 1.696986568677773e+02
28, -3.400000000001878e-01, 3.000000000000000e-01, 7.419498287156951e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.976267513647278e+06, 7.905070054589113e+05, 3.711603105224379e+02, 0.000000000000000e+00, 1.189293359838145e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.164856288884430e-05, -2.056791683078668e+00, 0.000000000000000e+00, -3.588859121745417e+01, 1.564740798399713e+02
29, -3.300000000001960e-01, 3.000000000000000e-01, 7.432531411047023e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.965778141963114e+06, 7.863112567852454e+05, 3.685429306878734e+02, 0.000000000000000e+00, 1.182066820501554e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.153703052417740e-05, -2.381658297510621e+00, 0.000000000000000e+00, -3.870709354690570e+01, 1.695718444102754e+02
30, -3.200000000002367e-01, 3.000000000000000e-01, 7.466890851381871e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.964261305397529e+06, 7.857045221590115e+05, 3.665639865840773e+02, 0.000000000000000e+00, 1.181021812331529e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.145243364230505e-05, -2.384269285168433e+00, 0.000000000000000e+00, -4.080548319866850e+01, 1.418926828105141e+02
31, -3.100000000002647e-01, 3.000000000000000e-01, 7.452672643589866e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.953473828973484e+06, 7.813895315893933e+05, 3.652463532857186e+02, 0.000000000000000e+00, 1.173589896953929e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.139597711366026e-05, -2.371231275545636e+00, 0.000000000000000e+00, -4.212482514390839e+01, 1.656060862105223e+02
32, -3.000000000003001e-01, 3.000000000000000e-01, 7.459528956508189e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.948985620849559e+06, 7.795942483398234e+05, 3.640722413834730e+02, 0.000000000000000e+00, 1.170497794439598e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.134558222169045e-05, -2.208559371260523e+00, 0.000000000000000e+00, -4.155828411282158e+01, 1.409846287812872e+02
33, -2.900000000003428e-01, 3.000000000000000e-01, 7.454135671719580e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.937617940189476e+06, 7.750471760757901e+05, 3.622106290478603e+02, 0.000000000000000e+00, 1.162666153619785e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.126550812563146e-05, -1.902274854704250e+00, 0.000000000000000e+00, -3.991625863965282e+01, 1.621195626260632e+02
34, -2.800000000003671e-01, 3.000000000000000e-01, 7.502974996997709e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.934039393198126e+06, 7.736157572792503e+05, 3.591882763208566e+02, 0.000000000000000e+00, 1.160200752318402e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.113505815540768e-05, -1.537986873028930e+00, 0.000000000000000e+00, -3.961991647974914e+01, 1.103200763189105e+02
35, -2.700000000004187e-01, 3.000000000000000e-01, 7.544417559053063e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.920930219347320e+06, 7.683720877389280e+05, 3.547939521504342e+02, 0.000000000000000e+00, 1.151169328572967e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.094438997562916e-05, -1.577026414249562e+00, 0.000000000000000e+00, -3.294609231586413e+01, 1.241762963962454e+02
