"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
0, -4.500000000000000e-01, 3.000000000000000e-01, 9.221553637774962e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.984993079875316e+06, 7.939972319501260e+05, 2.999474934054661e+02, 0.000000000000000e+00, 1.195304744454836e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.845667793342825e-05, 3.939041625359646e+00, 0.000000000000000e+00, -6.822337265379562e-02, 2.571609338185121e+02
1, 0.000000000000000e+00, 3.000000000000000e-01, 8.519758648829098e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.959736354437690e+06, 7.838945417750758e+05, 3.205241031825360e+02, 0.000000000000000e+00, 1.177904396237219e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.941456737710887e-05, 1.333668264069849e+00, -2.153921227741347e-01, -7.830229344189669e+00, 1.754817848179651e+02
2, 5.000000000000000e-01, 1.000000000000000e-01, 8.237856912484101e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.885726924210286e+06, 7.542907696841141e+05, 3.189737133970812e+02, 0.000000000000000e+00, 1.126916398583895e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.934346855375450e-05, 1.246837983990247e+01, -6.388489078828585e+00, -6.088263174449323e+00, 4.321311412570852e+02
3, 7.000000000000000e-01, 5.000000000000000e-02, 2.449094744754205e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.490647678763524e+05, 2.196259071505409e+05, 3.123980592811391e+02, 0.000000000000000e+00, 2.060374419289199e+07, 0.000000000000000e+00, 0.000000000000000e+00, 1.904000109477764e-05, 1.221368511111554e+02, 2.152787218260064e+01, -1.597144597520617e+02, 5.633605189635369e+02
4, 1.300000000000000e+00, 2.300000000000000e-01, 7.751423802716185e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.709778428625869e+05, 6.839113714503474e+04, 3.073609486314225e+02, 0.000000000000000e+00, -5.444146172052372e+06, 0.000000000000000e+00, 0.000000000000000e+00, 1.880540342190689e-05, -2.492171867302251e+01, -4.572706864882782e+00, -1.634029340838190e+01, 1.482871381070864e+02
5, 1.700000000000000e+00, 2.500000000000000e-01, 7.567810953897094e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.593595078165290e+05, 6.374380312661157e+04, 2.934256272668655e+02, 0.000000000000000e+00, -6.244578817248682e+06, 0.000000000000000e+00, 0.000000000000000e+00, 1.814640709068398e-05, -8.889424924064215e+00, 1.008132827174974e-02, -1.074535152708536e+00, 1.213311887046537e+02
6, 3.000000000000000e+00, 2.500000000000000e-01, 1.181757333791416e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.569752661327850e+05, 1.027901064531140e+05, 3.030074837845006e+02, 0.000000000000000e+00, 4.805534269307943e+05, 0.000000000000000e+00, 0.000000000000000e+00, 1.860112287188120e-05, 9.730061866564792e-01, 1.207093271646124e+00, -2.052951185126787e+00, 1.009639349903947e+02
7, 3.000000000000000e+00, 2.500000000000000e+00, 1.254586666733515e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.788098280812851e+05, 1.115239312325140e+05, 3.096690113292319e+02, 0.000000000000000e+00, 1.984821991045809e+06, 0.000000000000000e+00, 0.000000000000000e+00, 1.891313140717205e-05, -7.834394091665180e-02, -3.660176229948853e-02, 5.870290075349883e-01, 2.934834216182290e+01
8, 1.300000000000000e+01, 2.500000000000000e+00, 1.148418848100715e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.513442454580898e+05, 1.005376981832359e+05, 3.049713003281681e+02, 0.000000000000000e+00, 9.261033904999636e+04, 0.000000000000000e+00, 0.000000000000000e+00, 1.869344887112144e-05, 8.640546925940302e-01, 0.000000000000000e+00, -8.834996453160542e-01, 2.030209659231170e+02
9, 1.300000000000000e+01, -2.500000000000000e+00, 1.149085002054893e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.514842035174223e+05, 1.005936814069689e+05, 3.049642218676409e+02, 0.000000000000000e+00, 1.022525983930095e+05, 0.000000000000000e+00, 0.000000000000000e+00, 1.869311661014773e-05, 1.438819809077378e+00, 0.000000000000000e+00, -6.713128823901517e-01, 2.620638511766547e+02
