"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
0, -4.500000000000000e-01, 3.000000000000000e-01, 9.210427874667630e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.983289444801770e+06, 7.933157779207077e+05, 3.000520727185558e+02, 0.000000000000000e+00, 1.194131043470175e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.846162635076812e-05, 4.212912331968185e+00, 0.000000000000000e+00, -2.972426082874144e-01, 2.657188422793733e+02
1, 0.000000000000000e+00, 3.000000000000000e-01, 8.635430855871952e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.011976088213807e+06, 8.047904352855226e+05, 3.246602662367029e+02, 0.000000000000000e+00, 1.213894396633150e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.960341584841809e-05, 1.269864562144498e+00, -2.050876001512362e-01, -5.373190146676182e+00, 1.707305190054149e+02
2, 5.000000000000000e-01, 1.000000000000000e-01, 8.557628613590436e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.973005004009783e+06, 7.892020016039131e+05, 3.212662384982287e+02, 0.000000000000000e+00, 1.187045689058497e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.944854038572985e-05, 1.238436331693022e+01, -6.345441092936175e+00, -5.313719455714181e+00, 4.365804947733545e+02
3, 7.000000000000000e-01, 5.000000000000000e-02, 2.522747301190609e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.745322638591002e+05, 2.298129055436400e+05, 3.173445239996428e+02, 0.000000000000000e+00, 2.235829982372773e+07, 0.000000000000000e+00, 0.000000000000000e+00, 1.926857145736578e-05, 1.247355243308319e+02, 2.198591497974652e+01, -1.640441957218336e+02, 5.709652272863118e+02
4, 1.300000000000000e+00, 2.300000000000000e-01, 6.268597433972865e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.398355998475119e+05, 5.593423993900474e+04, 3.108405765270327e+02, 0.000000000000000e+00, -7.589657370953508e+06, 0.000000000000000e+00, 0.000000000000000e+00, 1.896766293978749e-05, -2.249257403832766e+01, -4.127000591868538e+00, -6.990388044099155e+00, 1.256022295169583e+02
5, 1.700000000000000e+00, 2.500000000000000e-01, 6.866816184637148e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.460348193100871e+05, 5.841392772403484e+04, 2.963407203247957e+02, 0.000000000000000e+00, -7.162568841236406e+06, 0.000000000000000e+00, 0.000000000000000e+00, 1.828549865216368e-05, -2.087546244934923e+01, 2.367446618585706e-02, -7.746780945149427e+00, 1.757640644085743e+02
6, 3.000000000000000e+00, 2.500000000000000e-01, 1.257818948985313e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.846456189330603e+05, 1.138582475732241e+05, 3.153382894054657e+02, 0.000000000000000e+00, 2.386872499124739e+06, 0.000000000000000e+00, 0.000000000000000e+00, 1.917607914896416e-05, -7.752788860186890e-01, -9.617964816629255e-01, -3.211746132224452e+00, 9.019068956574796e+01
7, 3.000000000000000e+00, 2.500000000000000e+00, 1.104690651908946e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.331378555035472e+05, 9.325514220141887e+04, 2.940779450888058e+02, 0.000000000000000e+00, -1.161699233967061e+06, 0.000000000000000e+00, 0.000000000000000e+00, 1.817758984902942e-05, 2.160227387538383e-02, 1.009243706997630e-02, 3.358947010295382e-01, 1.504623173349603e+01
8, 1.300000000000000e+01, 2.500000000000000e+00, 1.143113906121097e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.483009883284218e+05, 9.932039533136869e+04, 3.026768996607917e+02, 0.000000000000000e+00, -1.170515741807792e+05, 0.000000000000000e+00, 0.000000000000000e+00, 1.858555223024639e-05, 1.094280211551662e+00, 0.000000000000000e+00, 2.973565679282827e-01, 2.292678239137230e+02
9, 1.300000000000000e+01, -2.500000000000000e+00, 1.149975468419863e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.504070977391282e+05, 1.001628390956513e+05, 3.034229283031269e+02, 0.000000000000000e+00, 2.804655907167554e+04, 0.000000000000000e+00, 0.000000000000000e+00, 1.862067871748778e-05, 1.607622382313443e+00, 0.000000000000000e+00, -4.376027355630115e-03, 2.781956628913983e+02
