"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
0, -4.500000000000000e-01, 3.000000000000000e-01, 6.334558145915810e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.367191832462894e+06, 5.468767329851576e+05, 3.007484965322361e+02, 0.000000000000000e+00, 7.696772473035204e+07, 0.000000000000000e+00, 0.000000000000000e+00, 1.849455789926596e-05, 8.416837790233885e+01, 0.000000000000000e+00, -8.653652020199863e+01, 9.832181401391750e+02
1, 0.000000000000000e+00, 3.000000000000000e-01, 3.123353276111090e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.145450053629611e+06, 4.581800214518441e+05, 5.110288094656369e+02, 0.000000000000000e+00, 6.169106435875410e+07, 0.000000000000000e+00, 0.000000000000000e+00, 2.710279976610830e-05, 4.897357068777469e+01, -7.909404185774689e+00, 2.001451533436245e+01, 4.612108216523904e+02
2, 5.000000000000000e-01, 1.000000000000000e-01, 1.161445133055476e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.500719761394411e+05, 1.000287904557764e+05, 3.000244610155989e+02, 0.000000000000000e+00, 4.958718392561720e+03, 0.000000000000000e+00, 0.000000000000000e+00, 1.846031991935910e-05, 1.573582730233943e-02, -8.062648247658335e-03, 1.281314114572187e-03, 6.040080107638249e+00
3, 7.000000000000000e-01, 5.000000000000000e-02, 1.161193090293429e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.499932311255947e+05, 9.999729245023787e+04, 2.999950877960388e+02, 0.000000000000000e+00, -4.663342917698694e+02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845893007859322e-05, 5.615352812214913e-02, 9.897635030033004e-03, 8.490130964075120e-04, 8.579489457526643e+00
4, 1.300000000000000e+00, 2.300000000000000e-01, 1.161144683049394e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.499814842030653e+05, 9.999259368122609e+04, 2.999934973188975e+02, 0.000000000000000e+00, -1.275625832760363e+03, 0.000000000000000e+00, 0.000000000000000e+00, 1.845885482073854e-05, 9.945853921869816e-03, 1.824893182623335e-03, -6.085291704572363e-05, 3.693736026966767e+00
5, 1.700000000000000e+00, 2.500000000000000e-01, 1.161197710140674e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.499973010330281e+05, 9.999892041321124e+04, 2.999987781816137e+02, 0.000000000000000e+00, -1.859424146455085e+02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845910469871468e-05, 1.383539565372170e-02, -1.569045990558179e-05, 1.795950438852404e-04, 5.828802971187649e+00
6, 3.000000000000000e+00, 2.500000000000000e-01, 1.161069214652783e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.499609484044035e+05, 9.998437936176140e+04, 2.999883507600762e+02, 0.000000000000000e+00, -2.690417502897762e+03, 0.000000000000000e+00, 0.000000000000000e+00, 1.845861129564626e-05, 7.462379163316077e-03, 9.257687979831191e-03, 2.042832411572265e-04, 8.831859724976100e+00
7, 3.000000000000000e+00, 2.500000000000000e+00, 1.160856143660226e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.498950953225730e+05, 9.995803812902917e+04, 2.999643650674221e+02, 0.000000000000000e+00, -7.227294454286748e+03, 0.000000000000000e+00, 0.000000000000000e+00, 1.845747631278482e-05, -4.400656999651743e-05, -2.055957353922159e-05, 2.661611412437205e-04, 6.855981153223677e-01
8, 1.300000000000000e+01, 2.500000000000000e+00, 1.161228995153119e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.500052536418239e+05, 1.000021014567296e+05, 3.000002387637634e+02, 0.000000000000000e+00, 3.619439795251499e+02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845917380964132e-05, 5.288567930788844e-03, 0.000000000000000e+00, 1.319618572991568e-04, 1.617429172615983e+01
9, 1.300000000000000e+01, -2.500000000000000e+00, 1.161242580494820e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.500080597876084e+05, 1.000032239150433e+05, 3.000000963375413e+02, 0.000000000000000e+00, 5.552703627050433e+02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845916707041225e-05, 5.405777676331468e-03, 0.000000000000000e+00, 1.926901460938919e-04, 1.635264533308378e+01
