"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
0, -4.500000000000000e-01, 3.000000000000000e-01, 8.220949415499284e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.285611870371559e+06, 9.142447481486234e+05, 3.874100150329315e+02, 0.000000000000000e+00, 1.402412813484285e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.233212752212200e-05, -1.569089920947217e+01, 0.000000000000000e+00, -2.921103900946564e+01, 4.005124306839772e+02
1, 0.000000000000000e+00, 3.000000000000000e-01, 8.588801668307505e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.238566258670700e+06, 8.954265034682798e+05, 3.631848432963371e+02, 0.000000000000000e+00, 1.370001247395585e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.130743844637837e-05, -6.350541236136369e+00, 1.025634780752682e+00, -2.422587052778043e+01, 3.503181354546448e+02
2, 5.000000000000000e-01, 1.000000000000000e-01, 6.786504908478901e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.792462376509372e+06, 7.169849506037488e+05, 3.680393184241178e+02, 0.000000000000000e+00, 1.062662795702466e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.151552396804713e-05, 2.915430937458741e+00, -1.493794618321464e+00, -7.123787522852921e+01, 1.705141082078381e+02
3, 7.000000000000000e-01, 5.000000000000000e-02, 2.813221693584112e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.474948979350099e+05, 2.589979591740039e+05, 3.207175529054251e+02, 0.000000000000000e+00, 2.738498169874274e+07, 0.000000000000000e+00, 0.000000000000000e+00, 1.942342675382739e-05, 1.175139042785677e+02, 2.071303040787426e+01, -1.714400384180317e+02, 5.805611609604970e+02
4, 1.300000000000000e+00, 2.300000000000000e-01, 1.247650065843491e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.281504190350204e+05, 1.312601676140081e+05, 3.664970691322594e+02, 0.000000000000000e+00, 5.384088716965168e+06, 0.000000000000000e+00, 0.000000000000000e+00, 2.144956894051098e-05, -1.617986187064288e+01, -2.968726451792935e+00, 2.510456881462214e+01, 1.328989761777477e+02
5, 1.700000000000000e+00, 2.500000000000000e-01, 1.426638057256364e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.807097208788558e+05, 1.522838883515423e+05, 3.718523218054059e+02, 0.000000000000000e+00, 9.005105053450214e+06, 0.000000000000000e+00, 0.000000000000000e+00, 2.167798354853061e-05, -1.706022067492444e+01, 1.934767282266142e-02, 1.460539756577839e+01, 1.931841421928431e+02
6, 3.000000000000000e+00, 2.500000000000000e-01, 7.746120475613092e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.109096110180626e+05, 8.436384440722500e+04, 3.794044846559399e+02, 0.000000000000000e+00, -2.693090131290484e+06, 0.000000000000000e+00, 0.000000000000000e+00, 2.199725028192666e-05, 7.945898036743751e+00, 9.857532448275988e+00, -2.278945301322415e+01, 1.975280141337171e+02
7, 3.000000000000000e+00, 2.500000000000000e+00, 1.160973914563622e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.499302058621114e+05, 9.997208234484453e+04, 2.999760772930236e+02, 0.000000000000000e+00, -4.808391752171367e+03, 0.000000000000000e+00, 0.000000000000000e+00, 1.845803053099613e-05, 1.731801856306440e-05, 8.090861801524273e-06, -3.117123985830215e-06, 4.300995064889734e-01
8, 1.300000000000000e+01, 2.500000000000000e+00, 1.161214782382617e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.500020322904340e+05, 1.000008129161736e+05, 3.000000450470911e+02, 0.000000000000000e+00, 1.400124545741965e+02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845916464348454e-05, 2.725111363813951e-03, 0.000000000000000e+00, 7.994420432559451e-06, 1.161036608495039e+01
9, 1.300000000000000e+01, -2.500000000000000e+00, 1.161222136063998e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.500035946629988e+05, 1.000014378651995e+05, 3.000000200544781e+02, 0.000000000000000e+00, 2.476504250614786e+02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845916346090048e-05, 2.966937370662232e-03, 0.000000000000000e+00, 3.294212434483237e-06, 1.211460835374019e+01
10, 3.000000000000000e+00, -2.500000000000000e+00, 1.160973022414211e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.499299614413829e+05, 9.997198457655314e+04, 2.999760144459495e+02, 0.000000000000000e+00, -4.825230854286034e+03, 0.000000000000000e+00, 0.000000000000000e+00, 1.845802755712378e-05, 1.386136189388665e-05, -6.475935053148941e-06, -7.588302320906264e-06, 3.211320009047557e-01
11, 3.000000000000000e+00, -2.500000000000000e-01, 7.992412678240060e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.207167464602947e+05, 8.828669858411785e+04, 3.848112163800294e+02, 0.000000000000000e+00, -2.017438126704179e+06, 0.000000000000000e+00, 0.000000000000000e+00, 2.222381299293638e-05, 8.385767975237442e+00, -1.040322686468545e+01, -2.384081532965442e+01, 2.010813964630019e+02
12, 1.700000000000000e+00, -2.500000000000000e-01, 1.356318197603596e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.620926689092509e+05, 1.448370675637003e+05, 3.720047454252814e+02, 0.000000000000000e+00, 7.722503364420413e+06, 0.000000000000000e+00, 0.000000000000000e+00, 2.168446001770787e-05, -2.503368876173471e+01, -2.839023219477669e-02, 1.817062502036752e+01, 2.364901515151278e+02
13, 1.300000000000000e+00, -2.300000000000000e-01, 1.237177419897867e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.270728329600061e+05, 1.308291331840024e+05, 3.683857516550542e+02, 0.000000000000000e+00, 5.309849588120021e+06, 0.000000000000000e+00, 0.000000000000000e+00, 2.153031987464789e-05, -1.506477187557033e+01, 2.764126617048506e+00, 2.009135610143453e+01, 1.834332992782917e+02
14, 7.000000000000000e-01, -5.000000000000000e-02, 2.623789705288615e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.016205445454115e+05, 2.406482178181646e+05, 3.195096439919062e+02, 0.000000000000000e+00, 2.422451766626801e+07, 0.000000000000000e+00, 0.000000000000000e+00, 1.936806494510673e-05, 8.854206931277716e+01, -1.560644734012714e+01, -1.137006810426552e+02, 6.718862129552188e+02
15, 5.000000000000000e-01, -1.000000000000000e-01, 6.807876174480676e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.792404900151742e+06, 7.169619600606967e+05, 3.668722060669280e+02, 0.000000000000000e+00, 1.062623197986621e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.146562490641592e-05, 3.664258672867958e+00, 1.877475406839147e+00, -6.952829291153772e+01, 1.539458493018722e+02
16, 0.000000000000000e+00, -3.000000000000000e-01, 8.258312542352272e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.240973532661373e+06, 8.963894130645489e+05, 3.781253106854626e+02, 0.000000000000000e+00, 1.371659712812900e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.194340490880956e-05, -6.792816122871542e+00, -1.097063730946829e+00, -3.752107783972287e+01, 2.868522106545444e+02
17, -4.500000000000000e-01, -3.000000000000000e-01, 8.201072223856643e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.290453146663018e+06, 9.161812586652070e+05, 3.891715753272690e+02, 0.000000000000000e+00, 1.405748158499502e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.240533346230256e-05, -1.584174039669611e+01, 0.000000000000000e+00, -2.845637792321308e+01, 4.006328411839150e+02
18, -4.400000000000099e-01, 3.000000000000000e-01, 8.820055670771225e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.374620347807201e+06, 9.498481391228801e+05, 3.751571217051787e+02, 0.000000000000000e+00, 1.463734242722014e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.181809999096346e-05, -1.457825140883706e+01, 0.000000000000000e+00, 3.394228369359200e+00, 3.077607186882589e+02
19, -4.300000000000272e-01, 3.000000000000000e-01, 8.945402222962318e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.373218311606266e+06, 9.492873246425061e+05, 3.696818716134582e+02, 0.000000000000000e+00, 1.462768325023371e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.158561306566789e-05, -1.173510742149925e+01, 0.000000000000000e+00, 1.914139174996284e+01, 3.270069450199381e+02
20, -4.200000000000297e-01, 3.000000000000000e-01, 8.848429299751919e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.360488420972662e+06, 9.441953683890647e+05, 3.717286426336518e+02, 0.000000000000000e+00, 1.453998204354169e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.167272742759985e-05, -1.186291039126171e+01, 0.000000000000000e+00, 2.234843318891684e+01, 3.041342812455770e+02
21, -4.100000000000504e-01, 3.000000000000000e-01, 8.746914145724642e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.366100724737257e+06, 9.464402898949024e+05, 3.769369407109585e+02, 0.000000000000000e+00, 1.457864740419905e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.189329771270758e-05, -1.144727073705413e+01, 0.000000000000000e+00, 2.427246355941402e+01, 3.224838263445106e+02
22, -4.000000000000518e-01, 3.000000000000000e-01, 8.618208281055452e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.366095973841681e+06, 9.464383895366723e+05, 3.825654162802027e+02, 0.000000000000000e+00, 1.457861467341709e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.212990613554846e-05, -1.160472831065051e+01, 0.000000000000000e+00, 2.435424384940782e+01, 3.191708233697192e+02
23, -3.900000000000702e-01, 3.000000000000000e-01, 8.431563835214249e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.346644462756178e+06, 9.386577851024710e+05, 3.878193725567422e+02, 0.000000000000000e+00, 1.444460558855671e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.234915471310912e-05, -1.117669828915354e+01, 0.000000000000000e+00, 1.639949431033310e+01, 3.872889183376768e+02
24, -3.800000000000791e-01, 3.000000000000000e-01, 8.358032172493722e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.358344844845459e+06, 9.433379379381835e+05, 3.931819818714337e+02, 0.000000000000000e+00, 1.452521410731955e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.257135814153749e-05, -1.127125518741386e+01, 0.000000000000000e+00, 8.037356533087067e+00, 3.721277467837726e+02
25, -3.700000000001116e-01, 3.000000000000000e-01, 8.203487993058857e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.346193890324038e+06, 9.384775561296148e+05, 3.985251091216629e+02, 0.000000000000000e+00, 1.444150141844730e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.279119615487956e-05, -1.211879896903422e+01, 0.000000000000000e+00, -2.095260375402165e+00, 3.834264728379527e+02
26, -3.600000000001345e-01, 3.000000000000000e-01, 8.067989250859853e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.330822590132294e+06, 9.323290360529175e+05, 4.025633600045193e+02, 0.000000000000000e+00, 1.433560250587671e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.295633133265120e-05, -1.229237239718567e+01, 0.000000000000000e+00, -1.325453885357486e+01, 4.730974329086185e+02
