"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
0, -4.500000000000000e-01, 3.000000000000000e-01, 9.262094064623563e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.994766063617350e+06, 7.979064254469399e+05, 3.001049234361877e+02, 0.000000000000000e+00, 1.202037736055686e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.846412678805987e-05, 1.698297675995515e+00, 0.000000000000000e+00, -3.372776396740012e-01, 1.691585377091323e+02
1, 0.000000000000000e+00, 3.000000000000000e-01, 8.646140795439800e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.997085640784564e+06, 7.988342563138256e+05, 3.218583068361674e+02, 0.000000000000000e+00, 1.203635783693605e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.947561581168392e-05, 4.708671307074878e-01, -7.604670033772348e-02, 1.021251652114109e-01, 1.047107683588891e+02
2, 5.000000000000000e-01, 1.000000000000000e-01, 8.231701769553240e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.922999218297996e+06, 7.691996873191980e+05, 3.255216038020683e+02, 0.000000000000000e+00, 1.152594743054846e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.964259197832795e-05, 1.284003118734622e+01, -6.578914026156375e+00, -1.168956905060240e+01, 4.316848823515730e+02
3, 7.000000000000000e-01, 5.000000000000000e-02, 2.468263718521538e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.619058217570131e+05, 2.247623287028052e+05, 3.172212768496531e+02, 0.000000000000000e+00, 2.148841473166192e+07, 0.000000000000000e+00, 0.000000000000000e+00, 1.926289780864193e-05, 1.241957711727543e+02, 2.189077795196548e+01, -1.647966399944806e+02, 5.637087647553138e+02
4, 1.300000000000000e+00, 2.300000000000000e-01, 6.519657263815078e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.585007097115075e+05, 6.340028388460298e+04, 3.387636333693078e+02, 0.000000000000000e+00, -6.303744785192184e+06, 0.000000000000000e+00, 0.000000000000000e+00, 2.023848738160337e-05, -2.965012871529610e+01, -5.440288805918425e+00, -1.440317251018760e+00, 1.378332594339017e+02
5, 1.700000000000000e+00, 2.500000000000000e-01, 6.470796037989364e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.561991113383335e+05, 6.247964453533337e+04, 3.363652981000812e+02, 0.000000000000000e+00, -6.462310919385766e+06, 0.000000000000000e+00, 0.000000000000000e+00, 2.013143844431267e-05, -4.443811766653148e+01, 5.039642674321877e-02, -3.425455545238733e+01, 2.261116851253961e+02
6, 3.000000000000000e+00, 2.500000000000000e-01, 1.159322685173158e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.537705819571005e+05, 1.015082327828402e+05, 3.050192705999569e+02, 0.000000000000000e+00, 2.597701717059212e+05, 0.000000000000000e+00, 0.000000000000000e+00, 1.869570048299481e-05, -7.484541331199536e-01, -9.285181950685725e-01, -2.188845710727874e+00, 8.726226811033138e+01
7, 3.000000000000000e+00, 2.500000000000000e+00, 1.181142745506089e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.561453116492981e+05, 1.024581246597192e+05, 3.021860145556449e+02, 0.000000000000000e+00, 4.233746091418084e+05, 0.000000000000000e+00, 0.000000000000000e+00, 1.856241603204540e-05, 1.092996885019578e-02, 5.106407938059812e-03, 3.733100176476600e-01, 1.083727580964241e+01
8, 1.300000000000000e+01, 2.500000000000000e+00, 1.161205180122433e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.499996378645943e+05, 9.999985514583772e+04, 2.999996525013854e+02, 0.000000000000000e+00, -2.494892766968083e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.845914606925885e-05, -4.697329995009891e-03, 0.000000000000000e+00, 9.570115126595121e-04, 1.524326371585372e+01
9, 1.300000000000000e+01, -2.500000000000000e+00, 1.161189892272728e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.499967203968809e+05, 9.999868815875232e+04, 3.000001011911962e+02, 0.000000000000000e+00, -2.259447149252362e+02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845916730007429e-05, -4.528007888713332e-03, 0.000000000000000e+00, 8.455725157931539e-04, 1.496589371634860e+01
10, 3.000000000000000e+00, -2.500000000000000e+00, 1.249621316493548e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.768994364052496e+05, 1.107597745620998e+05, 3.087692077564764e+02, 0.000000000000000e+00, 1.853207619748350e+06, 0.000000000000000e+00, 0.000000000000000e+00, 1.887118041842226e-05, 7.471621156004588e-03, -3.490691154190202e-03, 3.595899101105438e-01, 7.565757681311737e+00
11, 3.000000000000000e+00, -2.500000000000000e-01, 1.064780833305680e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.298656880067608e+05, 9.194627520270429e+04, 3.008183056202632e+02, 0.000000000000000e+00, -1.387131679717268e+06, 0.000000000000000e+00, 0.000000000000000e+00, 1.849785688842556e-05, -2.584900109740854e-01, 3.206778716462621e-01, 2.205612978439488e+00, 4.895653537990410e+01
12, 1.700000000000000e+00, -2.500000000000000e-01, 6.452696443378607e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.554918538868048e+05, 6.219674155472189e+04, 3.357814833254071e+02, 0.000000000000000e+00, -6.511036657670788e+06, 0.000000000000000e+00, 0.000000000000000e+00, 2.010532210557246e-05, -5.219819101735992e+01, -5.919697960755002e-02, -4.166618172627389e+01, 2.540421392440039e+02
13, 1.300000000000000e+00, -2.300000000000000e-01, 6.069363336420167e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.380375935050860e+05, 5.521503740203439e+04, 3.169163016216486e+02, 0.000000000000000e+00, -7.713529076068089e+06, 0.000000000000000e+00, 0.000000000000000e+00, 1.924885367089392e-05, -2.930656271197962e+01, 5.377250363661235e+00, -4.903175278654612e+00, 2.004382151727941e+02
14, 7.000000000000000e-01, -5.000000000000000e-02, 2.312419495996252e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.228629869909962e+05, 2.091451947963984e+05, 3.150733089266032e+02, 0.000000000000000e+00, 1.879860079671873e+07, 0.000000000000000e+00, 0.000000000000000e+00, 1.916384120033786e-05, 9.129385978593533e+01, -1.609147861897268e+01, -1.151658286848221e+02, 6.473127310935769e+02
15, 5.000000000000000e-01, -1.000000000000000e-01, 8.174530837849723e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.890830856365275e+06, 7.563323425461097e+05, 3.223147504223970e+02, 0.000000000000000e+00, 1.130432697519607e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.949647221484338e-05, 1.330564668602329e+01, 6.817483877454333e+00, -8.912457532224416e+00, 3.539207377398101e+02
16, 0.000000000000000e+00, -3.000000000000000e-01, 8.447893466286684e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.993643389521252e+06, 7.974573558085007e+05, 3.288435933506798e+02, 0.000000000000000e+00, 1.201264281862060e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.979320420932838e-05, 3.552522935300063e-01, 5.737449675035419e-02, 1.921121672328929e+00, 7.355601375653349e+01
17, -4.500000000000000e-01, -3.000000000000000e-01, 9.262840530314721e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.994747582575432e+06, 7.978990330301728e+05, 3.000779586651027e+02, 0.000000000000000e+00, 1.202025003741452e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.846285107588972e-05, 1.571259504100105e+00, 0.000000000000000e+00, -2.427921685220719e-01, 1.627265737732885e+02
18, -4.400000000000099e-01, 3.000000000000000e-01, 9.278138030078198e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.999197870407313e+06, 7.996791481629252e+05, 3.002515706584633e+02, 0.000000000000000e+00, 1.205090981480118e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.847106373963094e-05, 1.566723206392242e+00, 0.000000000000000e+00, -4.115581202331685e-01, 1.222295970513431e+02
19, -4.300000000000272e-01, 3.000000000000000e-01, 9.275272737372875e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.999725597593110e+06, 7.998902390372438e+05, 3.004236053084372e+02, 0.000000000000000e+00, 1.205454553425319e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.847919950753887e-05, 1.719826012492891e+00, 0.000000000000000e+00, -5.145701801799895e-01, 1.489019344082896e+02
20, -4.200000000000297e-01, 3.000000000000000e-01, 9.267604717419612e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.999312090211973e+06, 7.997248360847890e+05, 3.006100023106609e+02, 0.000000000000000e+00, 1.205169671980964e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.848801193189721e-05, 1.727155929082720e+00, 0.000000000000000e+00, -6.369422359271849e-01, 1.392225355905978e+02
21, -4.100000000000504e-01, 3.000000000000000e-01, 9.264959474417671e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.999735402401396e+06, 7.998941609605583e+05, 3.007594956191354e+02, 0.000000000000000e+00, 1.205461308342096e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.849507771118966e-05, 1.756612632052722e+00, 0.000000000000000e+00, -6.993416860010673e-01, 1.539020179236609e+02
