"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
0, -4.500000000000000e-01, 3.000000000000000e-01, 9.188585865522732e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.977761366277424e+06, 7.911045465109694e+05, 2.999269890290300e+02, 0.000000000000000e+00, 1.190322533474075e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.845570762194981e-05, 5.433955896496733e+00, 0.000000000000000e+00, -1.516907875286314e-01, 3.015177522212250e+02
1, 0.000000000000000e+00, 3.000000000000000e-01, 8.493484379888123e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.960832688896410e+06, 7.843330755585638e+05, 3.216954975821219e+02, 0.000000000000000e+00, 1.178659704022142e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.946817297130753e-05, 1.819754899631673e+00, -2.938968267597391e-01, -2.084432487789714e+00, 2.041015978076422e+02
2, 5.000000000000000e-01, 1.000000000000000e-01, 8.266374119295760e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.890866271343775e+06, 7.563465085375098e+05, 3.187396526795836e+02, 0.000000000000000e+00, 1.130457096286563e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.933271997941820e-05, 1.270886811735848e+01, -6.511709317050496e+00, -7.204011540585199e+00, 4.372761457756098e+02
3, 7.000000000000000e-01, 5.000000000000000e-02, 2.429491251728037e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.460839376760105e+05, 2.184335750704042e+05, 3.132091202001789e+02, 0.000000000000000e+00, 2.039838311553606e+07, 0.000000000000000e+00, 0.000000000000000e+00, 1.907760097683473e-05, 1.227524426442400e+02, 2.163637650148860e+01, -1.608926247063709e+02, 5.614049071546665e+02
4, 1.300000000000000e+00, 2.300000000000000e-01, 6.242026667504184e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.445431228846007e+05, 5.781724915384026e+04, 3.226726459771692e+02, 0.000000000000000e+00, -7.265337655438155e+06, 0.000000000000000e+00, 0.000000000000000e+00, 1.951281538012439e-05, -2.585494448894343e+01, -4.743937755935523e+00, -1.380925980345380e+01, 1.306234293872340e+02
5, 1.700000000000000e+00, 2.500000000000000e-01, 6.242807285251950e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.358635704833363e+05, 5.434542819333453e+04, 3.032588136946620e+02, 0.000000000000000e+00, -7.863306044206668e+06, 0.000000000000000e+00, 0.000000000000000e+00, 1.861295506139244e-05, -2.992624494948838e+01, 3.393878702545471e-02, -1.555494801331496e+01, 1.971250788324849e+02
6, 3.000000000000000e+00, 2.500000000000000e-01, 1.225824249965132e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.747284473829065e+05, 1.098913789531626e+05, 3.122955240800512e+02, 0.000000000000000e+00, 1.703639675722162e+06, 0.000000000000000e+00, 0.000000000000000e+00, 1.903524425558776e-05, -2.429524323620732e+00, -3.014022423044024e+00, -1.869481928853281e+00, 1.587814458323957e+02
7, 3.000000000000000e+00, 2.500000000000000e+00, 1.183612234017811e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.569201866166867e+05, 1.027680746466747e+05, 3.024677808332467e+02, 0.000000000000000e+00, 4.767587831550816e+05, 0.000000000000000e+00, 0.000000000000000e+00, 1.857569836606561e-05, -3.170378922663654e-03, -1.481179710503676e-03, 3.309476484078894e-01, 5.838605490060605e+00
8, 1.300000000000000e+01, 2.500000000000000e+00, 1.153449528050223e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.521945279208079e+05, 1.008778111683231e+05, 3.046683917283052e+02, 0.000000000000000e+00, 1.511896310139024e+05, 0.000000000000000e+00, 0.000000000000000e+00, 1.867922705161396e-05, 2.537410907823472e+00, 0.000000000000000e+00, -4.593979992062573e-01, 3.489356557194882e+02
9, 1.300000000000000e+01, -2.500000000000000e+00, 1.158559496373245e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.537815451364902e+05, 1.015126180545961e+05, 3.052333846762104e+02, 0.000000000000000e+00, 2.605254681097427e+05, 0.000000000000000e+00, 0.000000000000000e+00, 1.870574838369027e-05, 2.761719909115980e+00, 0.000000000000000e+00, -5.543324421304037e-01, 3.643203660445651e+02
10, 3.000000000000000e+00, -2.500000000000000e+00, 1.145071813234333e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.449551273324577e+05, 9.798205093298308e+04, 2.980877622008015e+02, 0.000000000000000e+00, -3.475610539678455e+05, 0.000000000000000e+00, 0.000000000000000e+00, 1.836853978600628e-05, 2.390236364365921e-03, -1.116702354054786e-03, 3.636174297783555e-01, 4.208400017130170e+00
11, 3.000000000000000e+00, -2.500000000000000e-01, 1.262190686987197e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.782805682427245e+05, 1.113122272970898e+05, 3.072191241613129e+02, 0.000000000000000e+00, 1.948359206068798e+06, 0.000000000000000e+00, 0.000000000000000e+00, 1.879877089879384e-05, -2.938257565303731e+00, 3.645147365035174e+00, -4.153996239841997e-01, 1.768308594534263e+02
12, 1.700000000000000e+00, -2.500000000000000e-01, 5.932268964112178e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.331003515906955e+05, 5.324014063627819e+04, 3.126429975431407e+02, 0.000000000000000e+00, -8.053675025538755e+06, 0.000000000000000e+00, 0.000000000000000e+00, 1.905136122233783e-05, -3.397582191371735e+01, -3.853133600563255e-02, -2.081128652221861e+01, 2.073900153874634e+02
13, 1.300000000000000e+00, -2.300000000000000e-01, 5.193958232290905e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.158166379198820e+05, 4.632665516795280e+04, 3.107154418548288e+02, 0.000000000000000e+00, -9.244417812478686e+06, 0.000000000000000e+00, 0.000000000000000e+00, 1.896184326057321e-05, -2.352259982786896e+01, 4.315992623282365e+00, -8.386773001108619e+00, 1.686330603272293e+02
14, 7.000000000000000e-01, -5.000000000000000e-02, 2.265950651478220e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.083779388292457e+05, 2.033511755316982e+05, 3.126270734794658e+02, 0.000000000000000e+00, 1.780066904746694e+07, 0.000000000000000e+00, 0.000000000000000e+00, 1.905062280458682e-05, 9.063000644678607e+01, -1.597446766294451e+01, -1.138602203167019e+02, 6.422360318364804e+02
15, 5.000000000000000e-01, -1.000000000000000e-01, 8.137472095157088e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.854755783675799e+06, 7.419023134703196e+05, 3.176051663802131e+02, 0.000000000000000e+00, 1.105579165800978e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.928056647015956e-05, 1.364706723369980e+01, 6.992419311570531e+00, -5.332253077556099e+00, 3.616240170059210e+02
16, 0.000000000000000e+00, -3.000000000000000e-01, 8.246440587331572e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.959385596017410e+06, 7.837542384069636e+05, 3.310882080817512e+02, 0.000000000000000e+00, 1.177662745011757e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.989454106186005e-05, 1.436391476525103e+00, 2.319822830226571e-01, -1.600731214507223e+00, 1.453876052339056e+02
17, -4.500000000000000e-01, -3.000000000000000e-01, 9.181578136122983e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.976317855557324e+06, 7.905271422229295e+05, 2.999368296079387e+02, 0.000000000000000e+00, 1.189328042353378e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.845617330347429e-05, 5.388889626063351e+00, 0.000000000000000e+00, -1.825569793147357e-01, 3.001427425252858e+02
