"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
0, -4.500000000000000e-01, 3.000000000000000e-01, 2.881954288785901e+01, 0.000000000000000e+00, 0.000000000000000e+00, 6.202116437125752e+06, 2.480846574850300e+06, 2.998770044049342e+02, 0.000000000000000e+00, 4.100646336500265e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.845334210605659e-05, 1.899432965001922e+00, 0.000000000000000e+00, -1.448009507243464e-02, 4.822632191270519e+02
1, 0.000000000000000e+00, 3.000000000000000e-01, 2.682942463335650e+01, 0.000000000000000e+00, 0.000000000000000e+00, 6.223988572016615e+06, 2.489595428806645e+06, 3.232568704136769e+02, 0.000000000000000e+00, 4.115714907614269e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.953947443517426e-05, 1.005502425858707e+00, -1.656731362836439e-01, -1.207894983551985e+01, 2.670019236619062e+02
2, 5.000000000000000e-01, 1.000000000000000e-01, 2.626452277068535e+01, 0.000000000000000e+00, 0.000000000000000e+00, 5.972126948146519e+06, 2.388850779258607e+06, 3.168471853080953e+02, 0.000000000000000e+00, 3.942197561954504e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.924566992969653e-05, 1.165195207713304e+01, -5.977158176355283e+00, -9.941924033703472e+00, 9.334664203983139e+02
3, 7.000000000000000e-01, 5.000000000000000e-02, 8.876056441866314e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.940147395525920e+06, 7.760589582103677e+05, 3.045825417355707e+02, 0.000000000000000e+00, 1.164408794555711e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.867519506333922e-05, 8.238051385233402e+01, 1.476439349519907e+01, -1.026162833888055e+02, 1.455898681189683e+03
4, 1.300000000000000e+00, 2.300000000000000e-01, 8.703759319268582e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.894177979369635e+05, 7.576711917478539e+04, 3.032524001689071e+02, 0.000000000000000e+00, -4.173745382354674e+06, 0.000000000000000e+00, 0.000000000000000e+00, 1.861265318292300e-05, 4.476510712311846e+01, 8.244061621796561e+00, -3.619843775473969e+01, 3.675475788022603e+02
5, 1.700000000000000e+00, 2.500000000000000e-01, 8.530223711077378e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.855962115900067e+05, 7.423848463600266e+04, 3.031789347915270e+02, 0.000000000000000e+00, -4.437029446415011e+06, 0.000000000000000e+00, 0.000000000000000e+00, 1.860919501611138e-05, 6.585566403674399e+01, -7.493663358648346e-02, -6.893956062859716e+01, 4.428543798532677e+02
6, 3.000000000000000e+00, 2.500000000000000e-01, 1.140572312951658e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.454799664725490e+05, 9.819198658901959e+04, 2.999049037119872e+02, 0.000000000000000e+00, -3.114028282375280e+05, 0.000000000000000e+00, 0.000000000000000e+00, 1.845466246082623e-05, -2.428787072694175e-01, -2.992972509346060e-01, -1.904542920867076e+00, 5.402333360339386e+01
7, 3.000000000000000e+00, 2.500000000000000e+00, 1.186097526563286e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.575915045865375e+05, 1.030366018346150e+05, 3.026226794240732e+02, 0.000000000000000e+00, 5.230085096645467e+05, 0.000000000000000e+00, 0.000000000000000e+00, 1.858299764378931e-05, 1.377860724775234e-02, 6.186645085161777e-03, 2.294667049623172e-01, 1.155850579206883e+01
8, 1.300000000000000e+01, 2.500000000000000e+00, 1.641336898903838e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.885641482243967e+05, 1.554256592897587e+05, 3.298795022333824e+02, 0.000000000000000e+00, 9.546227342639726e+06, 0.000000000000000e+00, 0.000000000000000e+00, 1.984001482657649e-05, -3.242123601926322e+01, 0.000000000000000e+00, -1.002843884516022e+02, 2.801632749756863e+03
9, 1.300000000000000e+01, -2.500000000000000e+00, 1.062002650577349e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.271479027695804e+05, 9.085916110783213e+04, 2.980392537681159e+02, 0.000000000000000e+00, -1.574370558424755e+06, 0.000000000000000e+00, 0.000000000000000e+00, 1.836623725686074e-05, -2.653952495253167e+01, 0.000000000000000e+00, -7.515620288560237e+01, 2.202564980767331e+03
10, 3.000000000000000e+00, -2.500000000000000e+00, 1.162961141617396e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.504046651789695e+05, 1.001618660715878e+05, 3.000319804122706e+02, 0.000000000000000e+00, 2.787897046670658e+04, 0.000000000000000e+00, 0.000000000000000e+00, 1.846067570096730e-05, 1.048077020975746e-02, -4.705904184707067e-03, 2.388527096936465e-01, 1.021220527376458e+01
