"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
0, -4.500000000000000e-01, 3.000000000000000e-01, 2.936418788909351e+01, 0.000000000000000e+00, 0.000000000000000e+00, 6.310951000854237e+06, 2.524380400341694e+06, 2.994795353364004e+02, 0.000000000000000e+00, 4.175626733767717e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.843452510084776e-05, -4.725560347789927e-01, 0.000000000000000e+00, -5.418576567999858e-01, 2.430565585037485e+02
1, 0.000000000000000e+00, 3.000000000000000e-01, 2.519053571869745e+01, 0.000000000000000e+00, 0.000000000000000e+00, 6.264684270060530e+06, 2.505873708024211e+06, 3.465390026782557e+02, 0.000000000000000e+00, 4.143751769268085e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.058294035873615e-05, -5.267503424532329e-01, 8.679082121376551e-02, -2.692378319180718e+00, 1.777639643227682e+02
2, 5.000000000000000e-01, 1.000000000000000e-01, 2.484076334446949e+01, 0.000000000000000e+00, 0.000000000000000e+00, 6.163755550678105e+06, 2.465502220271241e+06, 3.457568603205332e+02, 0.000000000000000e+00, 4.074218018079733e+08, 0.000000000000000e+00, 0.000000000000000e+00, 2.054846861490901e-05, 1.258889583621022e+01, -6.457786745137652e+00, -1.467347741521181e+01, 8.837805883175257e+02
3, 7.000000000000000e-01, 5.000000000000000e-02, 8.502219620262725e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.023641421644487e+06, 8.094565686577949e+05, 3.316588404117687e+02, 0.000000000000000e+00, 1.221931102114616e+08, 0.000000000000000e+00, 0.000000000000000e+00, 1.992024842228310e-05, 9.132338246741909e+01, 1.636715153875359e+01, -1.186625072958840e+02, 1.406489282552257e+03
4, 1.300000000000000e+00, 2.300000000000000e-01, 8.514506723329666e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.047365480571265e+05, 8.189461922285058e+04, 3.350628054708930e+02, 0.000000000000000e+00, -3.118376637076175e+06, 0.000000000000000e+00, 0.000000000000000e+00, 2.007314150747015e-05, 5.031704520240095e+01, 9.266521358575924e+00, -4.469193228897354e+01, 3.573720354211338e+02
5, 1.700000000000000e+00, 2.500000000000000e-01, 8.259413057016378e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.032812109150536e+05, 8.131248436602141e+04, 3.429559878095185e+02, 0.000000000000000e+00, -3.218640517715176e+06, 0.000000000000000e+00, 0.000000000000000e+00, 2.042470026117523e-05, 7.638721531485001e+01, -8.692040158530517e-02, -9.145473636765553e+01, 4.276032471000095e+02
6, 3.000000000000000e+00, 2.500000000000000e-01, 1.164869281212263e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.558861423117307e+05, 1.023544569246923e+05, 3.060975905186071e+02, 0.000000000000000e+00, 4.055194175329869e+05, 0.000000000000000e+00, 0.000000000000000e+00, 1.874626864922623e-05, -2.299140241110210e+00, -2.833209882470682e+00, 2.476752261293896e+00, 1.653628098426353e+02
7, 3.000000000000000e+00, 2.500000000000000e+00, 1.036130243771567e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.133493022222363e+05, 8.533972088889452e+04, 2.869242220888686e+02, 0.000000000000000e+00, -2.525010240645431e+06, 0.000000000000000e+00, 0.000000000000000e+00, 1.783377326574675e-05, 4.953932195235951e-02, 2.224333687490854e-02, 1.752941201382763e-01, 2.134487273225547e+01
8, 1.300000000000000e+01, 2.500000000000000e+00, 1.161222976889426e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.500037437871678e+05, 1.000014975148671e+05, 2.999999817749430e+02, 0.000000000000000e+00, 2.579241736307605e+02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845916164961445e-05, 1.610389491675326e-03, 0.000000000000000e+00, 1.508540991376224e-05, 1.785051904373266e+01
9, 1.300000000000000e+01, -2.500000000000000e+00, 1.161225200337062e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.500042635813921e+05, 1.000017054325568e+05, 3.000000310946226e+02, 0.000000000000000e+00, 2.937348353343513e+02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845916398329080e-05, 1.547678256061764e-03, 0.000000000000000e+00, 7.397346047787719e-06, 1.749951797276467e+01
